session_id,administrative,informational,product_related
6524,0.0,0.0,1076.65
6525,0.0,0.0,41.4
6526,24.2,0.0,1376.3
6527,0.0,91.2,1017.775758
6528,31.2,0.0,824.86
6529,91.9,0.0,273.8
6530,31.6,0.0,75.6
6531,99.2,0.0,106.9666667
6532,175.1,0.0,27.6
6533,0.0,0.0,338.2
6534,0.0,0.0,987.77
6535,80.06666667,812.0,3282.583983
6536,70.5,0.0,51.3
6537,128.5,0.0,796.7066667
6538,0.0,0.0,587.9
6540,23.2,0.0,0.0
6541,11.0,0.0,2149.190195
6542,0.0,0.0,507.5
6543,173.9666667,0.0,930.3666667
6544,174.3,0.0,794.7131148
6545,7.0,0.0,1739.575
6546,415.55,0.0,4424.621667
6547,21.2,0.0,897.8
6548,59.4,0.0,891.568795
6549,115.8,0.0,1516.73
6550,399.2,34.3,1713.21619
6551,106.9,0.0,7442.388149
6552,0.0,0.0,245.4
6553,0.0,0.0,922.3
6554,32.0,0.0,425.0333333
6555,54.4,0.0,2889.946154
6556,217.8666667,0.0,614.6409524
6557,0.0,0.0,150.6
6558,212.6,0.0,3898.816667
6559,160.2,0.0,381.6166667
6560,85.48223443,5.5,3818.308629
6561,0.0,0.0,169.1666667
6562,169.2,0.0,1433.163333
6563,125.7333333,0.0,81.66666667
6564,22.2,0.0,348.54
6565,0.0,0.0,447.7166667
6566,86.6,0.0,1678.4
6567,154.0229167,0.0,1388.052366
6568,132.92,212.8,1335.773333
6569,260.7361111,186.5,2921.902778
6570,0.0,0.0,535.3995238
6571,0.0,0.0,650.1333333
6572,162.625,0.0,841.3583333
6573,72.6,0.0,544.1
6574,92.6,0.0,626.6
6575,0.0,0.0,5332.547778
6576,4.0,0.0,44.4
6577,43.0,0.0,725.3333333
6579,0.0,0.0,297.3
6580,81.6,0.0,1096.42
6581,0.0,39.4,169.9666667
6582,0.0,0.0,2084.479524
6583,287.5,12.5,979.0
6584,189.8,0.0,208.8333333
6585,129.9,0.0,1438.71
6586,50.06666667,0.0,2184.484938
6587,0.0,0.0,803.5833333
6588,3.0,0.0,133.3666667
6589,35.2,0.0,1535.666667
6590,31.7,239.2,78.5
6591,159.7,72.6,531.72
6592,246.6,0.0,1805.146667
6593,227.6,0.0,5284.816825
6594,215.5,12.0,245.6
6595,0.0,0.0,950.0166667
6596,28.2,37.3,70.46666667
6597,173.4115512,0.0,5721.800123
6598,0.0,0.0,336.8833333
6599,217.4,67.4,428.3
6600,22.2,0.0,163.9
6601,0.0,0.0,44.4
6602,608.14,733.8,4948.398759
6603,444.7,0.0,3296.55
6604,376.3333333,69.4,7263.957157
6605,81.6,0.0,107.2
6606,31.1,31.2,792.7333333
6607,0.0,0.0,1555.601212
6608,294.6587879,97.64,3173.210417
6609,23.2,0.0,119.2
6610,0.0,0.0,2021.4
6611,47.2,0.0,12.0
6612,0.0,0.0,65.4
6613,0.0,0.0,493.58
6614,314.505,0.0,1048.663333
6615,0.0,0.0,1023.506667
6616,0.0,0.0,44.8
6617,0.0,17.2,5496.25
6618,0.0,0.0,526.8
6619,140.1666667,244.3,307.4435055
6620,515.6133333,85.14,1558.62
6621,0.0,0.0,469.1
6622,20.2,0.0,357.4
6623,19.2,0.0,2197.0
6624,47.4,0.0,146.4
6625,0.0,0.0,150.4
6626,168.7,0.0,1062.704762
6627,0.0,0.0,566.4866667
6628,178.92,6.0,1017.576667
6629,0.0,0.0,690.3133333
6630,26.2,0.0,487.6
6632,46.3,0.0,9.0
6633,0.0,0.0,24.0
6634,209.2,0.0,447.1666667
6635,0.0,0.0,1190.941667
6636,55.4,96.8,600.5733333
6637,0.0,0.0,34.2
6638,0.0,0.0,527.8333333
6639,103.6,0.0,1933.559259
6640,182.4,0.0,1165.944762
6641,190.55,6.0,280.65
6642,161.1076923,108.3,2982.063248
6643,33.2,0.0,7.0
6644,0.0,0.0,152.0
6645,308.5859649,0.0,1784.755219
6646,1660.3,0.0,45.7
6647,36.2,0.0,1805.083333
6648,913.5222222,141.88,1293.652222
6649,0.0,0.0,616.5
6650,180.0666667,0.0,111.8
6651,20.2,0.0,3107.173333
6652,0.0,0.0,478.26
6653,0.0,0.0,598.6
6654,0.0,0.0,747.9077778
6655,74.4,0.0,2810.797158
6656,0.0,0.0,453.9
6657,94.6,0.0,4.0
6658,0.0,105.1333333,526.3761905
6659,73.95833333,0.0,864.9983333
6660,0.0,0.0,252.8
6661,0.0,0.0,269.4
6662,177.2,0.0,817.4333333
6663,0.0,0.0,589.5
6664,94.86666667,0.0,812.1357143
6665,33.4,0.0,1795.925
6666,143.8,94.8,890.1952381
6667,327.2357143,260.0,443.4990476
6668,16.2,0.0,60.6
6669,0.0,0.0,748.2333333
6671,57.4,0.0,423.5
6672,186.6666667,790.0066667,1720.444748
6673,54.8,28.2,203.0677778
6674,27.2,0.0,396.0
6675,341.8166667,51.4,9661.585763
6676,80.6,0.0,639.4933333
6677,0.0,0.0,934.8704274
6678,0.0,0.0,3371.05
6679,240.8,4.0,279.8333333
6680,0.0,0.0,58.6
6681,16.0,0.0,3908.754762
6682,0.0,105.8,868.1636364
6683,52.4,0.0,176.1
6684,8.0,0.0,699.2671429
6685,199.4562728,299.0333333,23342.08205
6686,666.2,173.54,1581.48831
6687,5.0,0.0,246.3933333
6688,446.3833333,0.0,789.1266667
6689,106.6,0.0,203.98
6690,221.7279167,144.2,5944.387373
6692,167.0,0.0,1113.898538
6693,5.0,0.0,119.6
6694,141.6333333,0.0,386.3
6695,35.3,0.0,20.1
6696,26.2,0.0,2451.346667
6697,46.4,0.0,349.0
6698,0.0,13.1,1918.966667
6699,0.0,11.4,763.6614286
6700,137.0,0.0,185.4
6702,0.0,0.0,317.0666667
6703,0.0,0.0,72.4
6704,103.6,0.0,1003.38
6705,0.0,0.0,90.8
6706,0.0,0.0,4157.633333
6707,141.0,0.0,830.3411669
6708,391.3,0.0,1015.3
6709,73.3,0.0,2872.719031
6710,40.2,16.13333333,229.8833333
6711,178.3,148.1,2237.775
6712,176.9133333,40.8,1548.194444
6713,26.7,49.4,703.3
6714,178.65,0.0,999.0133333
6715,72.2952381,103.8,1211.066667
6716,130.0,14.2,2472.24
6717,0.0,0.0,1057.2
6718,0.0,0.0,1721.666667
6720,351.0833333,131.0,3271.030448
6721,0.0,0.0,601.0333333
6722,0.0,0.0,1017.966667
6723,113.8,0.0,336.1383333
6724,0.0,0.0,1858.566667
6725,143.28,0.0,787.2433333
6726,141.14,0.0,305.24
6727,135.2833333,92.33333333,892.7244444
6728,519.0,0.0,2577.960349
6729,0.0,594.1333333,922.4006061
6730,76.6,0.0,3872.716667
6731,49.4,7.0,53.2
6732,0.0,0.0,260.8666667
6733,29.53333333,0.0,814.7093939
6734,35.2,98.8,8365.602222
6735,40.2,0.0,2339.207143
6736,0.0,0.0,2102.75
6737,24.2,0.0,1014.2
6738,216.6,0.0,1463.8
6739,0.0,0.0,1121.433333
6740,98.6,0.0,63.6
6741,79.4,0.0,394.0
6742,122.5171429,0.0,3890.865924
6743,107.8,1236.2,1483.457143
6745,69.8,0.0,1764.180047
6746,0.0,194.4,197.9
6747,0.0,0.0,676.6
6748,0.0,0.0,860.5603175
6749,202.1,0.0,3633.953333
6750,85.16666667,365.9666667,538.72
6751,27.2,0.0,1299.833333
6752,92.6,0.0,1126.392821
6753,136.5,0.0,3507.365152
6754,55.05,0.0,4916.583333
6755,16.2,8.1,1180.366667
6757,21.1,341.6,2668.712121
6758,430.1570175,622.4,3684.855282
6760,71.6,0.0,559.8666667
6761,53.3,0.0,102.2
6762,7.0,0.0,98.1
6763,175.48,0.0,12449.9
6764,96.4,53.4,338.34
6765,287.7,0.0,531.56
6766,150.1333333,0.0,231.0
6767,70.6,0.0,2244.416667
6768,42.2,0.0,721.8
6769,0.0,0.0,372.6
6770,83.4,385.8,1194.988132
6771,140.55,24.7,8147.111565
6772,449.8166667,0.0,200.95
6773,123.4333333,0.0,132.8833333
6774,67.4,0.0,51.3
6775,0.0,0.0,707.7
6776,78.6,0.0,744.8
6777,52.7,0.0,1568.533333
6778,76.15,0.0,1553.696667
6779,81.36666667,0.0,35.16666667
6780,61.65,380.9571429,3025.290325
6781,187.7,0.0,881.35
6782,579.1333333,0.0,539.8357143
6783,146.0,0.0,221.4
6784,0.0,0.0,280.2
6785,0.0,0.0,32.2
6786,20.06666667,189.4,297.1666667
6787,79.7,0.0,1051.55
6788,161.6685714,0.0,11976.72135
6789,267.5,0.0,8.0
6790,285.2,0.0,619.48
6791,28.2,0.0,536.0857143
6792,246.5333333,0.0,892.0
6793,113.7,0.0,181.2666667
6794,215.244507,245.1714286,3558.576942
6795,29.86666667,99.6,534.4833333
6797,0.0,0.0,872.5916667
6798,53.4,113.8,13453.25103
6799,128.8,49.3,700.55
6800,213.0,0.0,338.0
6801,82.6,0.0,243.4666667
6802,0.0,0.0,74.6
6803,337.58,0.0,443.5
6804,69.9,0.0,1846.666667
6805,93.8,0.0,526.6853968
6806,76.6,0.0,368.4666667
6807,46.4,0.0,689.1
6808,18.2,0.0,725.2
6809,0.0,0.0,167.5
6810,214.7833333,30.2,1968.942963
6812,420.1,14.2,591.72
6813,0.0,2.0,2601.231408
6814,0.0,0.0,109.8
6815,0.0,0.0,1197.8
6816,88.6,0.0,59.4
6817,156.2,0.0,50.4
6818,264.1333333,152.2,906.1166667
6819,0.0,0.0,204.6
6820,0.0,0.0,3637.985674
6821,255.9159289,0.0,8467.584379
6822,0.0,0.0,1372.455556
6823,61.4,0.0,32.1
6824,12.0,0.0,919.8995238
6825,230.3948365,48.3,3276.190541
6826,0.0,146.0,1249.216667
6827,19.2,0.0,663.5
6828,0.0,0.0,198.9
6829,21.2,141.0,307.8666667
6830,20.2,0.0,1561.2
6832,734.6333333,0.0,3523.331111
6833,0.0,0.0,1387.267857
6834,104.9733333,41.2,572.8733333
6835,57.5,66.13333333,2772.278333
6836,23.2,0.0,290.0
6837,15.2,62.6,4941.698611
6838,0.0,232.7333333,1669.024978
6839,132.05,137.0,1775.89
6840,0.0,0.0,1186.6
6841,0.0,7.0,672.5142857
6842,58.4,0.0,197.0
6843,224.8,0.0,974.9
6844,49.3,0.0,524.9692308
6845,242.8,0.0,238.6
6846,56.4,7.0,2163.569524
6847,91.65,0.0,553.3433333
6848,0.0,0.0,985.0
6849,86.06190476,186.2333333,1088.636905
6850,231.9,0.0,188.3
6851,151.8,0.0,265.4
6852,0.0,0.0,367.8166667
6853,1305.114737,629.5142857,1161.479023
6854,0.0,0.0,490.3
6855,109.4,93.6,427.0666667
6856,76.8,0.0,2050.292399
6858,0.0,0.0,171.8
6859,6.0,0.0,1643.365907
6860,0.0,0.0,42.2
6861,120.6,183.8,1813.753466
6862,110.5666667,0.0,1203.72
6863,146.6,18.2,8006.695205
6864,147.4,0.0,1226.1
6865,47.8,0.0,451.1890072
6866,0.0,0.0,600.3966667
6867,37.0,0.0,3043.916667
6868,0.0,0.0,64.4
6869,213.9722222,92.3,3908.03349
6870,1427.025,99.8,1446.520523
6871,295.2,56.9,1242.063095
6872,196.55,0.0,422.5333333
6873,19.1,0.0,137.7
6874,32.06666667,0.0,1921.10307
6875,0.0,0.0,952.1598198
6876,22.2,0.0,606.2
6877,253.15,0.0,1839.13
6878,293.0,0.0,399.0666667
6879,46.4,0.0,168.2
6880,0.0,0.0,145.9
6881,4.0,0.0,244.0
6882,10.0,0.0,624.4333333
6883,275.74,64.4,273.7066667
6884,327.4,0.0,2806.846825
6885,183.6,0.0,457.9
6886,132.0,256.0666667,3674.803673
6887,101.2,438.7,1692.694155
6888,12.6,0.0,140.7
6889,59.5,0.0,13.1
6890,28.58333333,0.0,649.8632035
6891,10.0,0.0,8.0
6892,92.10151515,0.0,2183.007024
6893,279.28,0.0,835.4180952
6894,410.55,0.0,2791.060635
6895,131.0,0.0,548.96
6896,0.0,0.0,825.3333333
6897,20.2,0.0,204.4
6898,155.6,0.0,248.6
6899,1097.016667,291.2,4100.255455
6900,0.0,108.8,322.3666667
6901,253.0666667,36.2,2568.675541
6902,5.0,0.0,15.2
6903,83.6,0.0,314.4
6904,0.0,0.0,991.4222222
6905,102.2,0.0,226.4
6906,96.16060606,174.7,2549.529127
6907,176.68,249.8,700.58
6908,54.9,0.0,111.1333333
6909,0.0,20.2,473.8333333
6910,150.2,31.7,93.9
6911,27.2,0.0,1596.412698
6912,257.4,0.0,244.7333333
6913,10.77142857,0.0,2094.138889
6914,88.7,0.0,620.13
6915,251.8142857,101.8,1722.814286
6916,119.8,22.2,643.5
6917,0.0,0.0,316.1333333
6918,9.0,0.0,269.96
6919,287.0,0.0,5046.056667
6920,35.4,0.0,473.0833333
6921,0.0,0.0,340.1
6922,344.1,477.6,1475.608427
6923,0.0,0.0,956.3333333
6925,119.0295082,696.2,1305.527286
6926,133.8,0.0,299.5
6927,0.0,0.0,706.2
6928,62.6,0.0,272.5
6929,0.0,0.0,1510.383333
6931,62.0,87.6,3634.585714
6932,0.0,0.0,1298.20326
6933,68.6,0.0,184.6
6934,78.9,0.0,718.8
6935,85.16666667,8.0,3715.777564
6936,19.6,0.0,0.0
6937,88.19047619,218.65,4316.262171
6938,104.2,0.0,456.9
6939,90.6,0.0,608.3033333
6940,456.9,0.0,1113.783333
6941,0.0,0.0,487.3209524
6942,428.0222222,11.0,10338.67177
6943,205.7,0.0,157.1
6944,0.0,0.0,565.38
6945,39.7,0.0,253.6
6946,51.4,0.0,883.1395238
6947,0.0,0.0,2960.971429
6948,0.0,0.0,66.4
6949,221.33,70.6,5245.277619
6950,46.9,0.0,561.4
6951,124.4266667,0.0,720.6766667
6952,82.0,0.0,269.0
6953,0.0,0.0,2072.605556
6954,0.0,0.0,199.4904762
6955,31.6,0.0,1760.7
6956,0.0,0.0,138.8733333
6957,659.5066667,92.7,2006.59312
6958,135.1,0.0,620.0333333
6959,360.9166667,114.2,806.65
6960,445.35,0.0,2091.037588
6961,49.4,0.0,285.6
6962,76.6,89.53333333,4131.156044
6963,37.2,0.0,14.0
6964,53.4,0.0,216.7
6965,0.0,34.2,3051.525518
6966,22.2,0.0,836.2
6967,43.2,0.0,264.4
6968,58.6,0.0,906.2333333
6969,16.6,0.0,581.9419883
6970,219.475,0.0,1828.884048
6971,0.0,0.0,219.8
6972,168.85,0.0,383.2
6973,92.1,28.2,852.0
6974,3.5,0.0,433.6366667
6975,0.0,5.0,354.2833333
6976,0.0,0.0,43.4
6977,0.0,0.0,1653.6
6978,0.0,0.0,169.9866667
6979,0.0,0.0,649.02
6980,299.45,48.3,2802.367821
6981,0.0,0.0,1429.501111
6982,337.6,0.0,8.0
6983,120.9,0.0,534.0
6984,61.26666667,0.0,216.3333333
6985,162.2,0.0,156.2
6986,43.4,0.0,278.0
6987,0.0,0.0,2593.808333
6988,57.4,69.4,1316.533333
6989,0.0,0.0,925.2933333
6990,109.5,0.0,349.6969697
6991,0.0,0.0,40.4
6992,67.0,0.0,141.2
6993,314.6107143,0.0,9760.690488
6994,26.2,6.0,677.5333333
6996,113.6666667,0.0,733.1666667
6997,97.8,0.0,60.4
6998,49.4,321.4,6418.819048
6999,549.0,608.45,9151.494242
7000,70.4,47.4,97.9
7001,0.0,0.0,39.2
7002,0.0,0.0,137.0
7003,0.0,0.0,409.3
7004,52.46666667,34.8,106.3
7005,0.0,0.0,1340.3
7007,59.5,0.0,47.2
7008,593.4666667,21.2,1110.966667
7009,0.0,0.0,346.1333333
7010,76.5,0.0,2846.295305
7011,44.2,801.8,235.3
7012,398.0,0.0,770.3133333
7013,0.0,0.0,1544.533333
7014,20.0,0.0,3220.887143
7015,0.0,0.0,621.7266667
7016,54.6,22.13333333,1100.789082
7017,0.0,0.0,19.2
7018,43.4,0.0,775.8883333
7019,74.4,0.0,1481.866667
7020,0.0,0.0,49.86666667
7021,128.1142857,0.0,811.3809524
7022,0.0,0.0,889.72
7023,287.2,0.0,473.2833333
7024,43.95,56.4,577.65
7025,29.2,0.0,1364.873333
7026,0.0,0.0,778.6437229
7027,70.6,0.0,213.0157143
7028,46.4,29.2,303.2464286
7029,5.0,0.0,95.1
7030,46.3,0.0,48.4
7031,66.2,276.0,641.8
7032,0.0,0.0,345.12
7033,51.48,0.0,164.8133333
7034,39.2,0.0,86.4
7035,0.0,0.0,373.5
7036,0.0,0.0,1076.073649
7037,345.0166667,0.0,1816.555008
7038,119.8,0.0,175.35
7039,218.8,0.0,71.4
7040,373.62,322.8,3677.258176
7041,193.4,0.0,364.7
7042,318.2,0.0,414.8666667
7043,0.0,0.0,234.8
7045,24.0,0.0,445.3333333
7046,225.22,106.8,1607.173333
7047,0.0,0.0,343.52
7048,49.4,9.0,330.5333333
7049,63.4,0.0,70.93333333
7050,7.0,0.0,2064.5
7051,0.0,0.0,1475.366667
7052,0.0,0.0,999.8
7053,141.6,0.0,728.18
7054,240.1,0.0,668.0333333
7055,0.0,62.4,708.1666667
7056,109.2,0.0,663.2777778
7057,75.6,68.4,44.66666667
7058,346.0,15.2,1107.216667
7059,60.73333333,0.0,696.9
7060,114.08,0.0,747.48
7061,0.0,0.0,447.1333333
7062,91.31666667,0.0,1352.976722
7063,0.0,0.0,159.9
7064,170.9263566,0.0,4339.924841
7065,0.0,0.0,2787.692619
7066,146.3,137.8166667,197.0666667
7067,35.8,0.0,785.05
7068,72.6,0.0,198.7
7069,23.2,0.0,3044.356667
7070,153.5666667,0.0,742.2095238
7071,0.0,0.0,987.6
7072,23.2,0.0,0.0
7073,174.6,0.0,251.2
7074,178.7995495,47.64,5946.275777
7075,128.0,136.1714286,847.6142857
7076,0.0,0.0,3038.38
7077,0.0,0.0,347.6666667
7078,0.0,0.0,710.0
7079,0.0,0.0,19.0
7080,390.87,29.2,2251.116667
7081,291.2357143,0.0,940.1044266
7082,60.5,0.0,1145.17
7083,218.9666667,0.0,672.7
7084,0.0,0.0,47.4
7085,0.0,0.0,4749.25
7086,0.0,0.0,494.6333333
7087,101.8511111,161.9666667,591.1542063
7088,405.55,23.53333333,568.9633333
7089,75.4,0.0,1051.42
7090,75.6,0.0,1655.57
7091,85.96666667,2.0,1464.209618
7092,192.4333333,53.4,1372.875238
7093,136.1,0.0,1424.804887
7094,40.2,26.1,186.7
7095,473.1666667,195.4,4022.812148
7096,0.0,0.0,1338.8
7097,341.6,0.0,77.0
7098,25.2,0.0,238.5333333
7099,0.0,924.0,3198.186667
7100,0.0,0.0,1875.103333
7101,41.4,0.0,684.6
7102,79.93333333,0.0,348.85
7103,0.0,0.0,319.2771429
7104,202.4,0.0,2006.046667
7105,0.0,0.0,12.0
7106,0.0,0.0,1146.469048
7107,134.3733333,256.75,1773.610152
7108,0.0,0.0,1218.1
7109,0.0,0.0,4339.366667
7110,20.2,0.0,580.9357143
7111,93.6,0.0,69.4
7112,0.0,0.0,2593.1
7113,168.4,0.0,208.0
7114,109.6,0.0,495.1
7115,56.73333333,14.6,1123.993333
7116,111.93,0.0,860.77
7117,0.0,0.0,2163.96
7118,28.2,0.0,679.5666667
7119,338.0,0.0,724.76
7120,180.9,0.0,1030.06
7121,0.0,0.0,717.4666667
7122,337.9,6.0,2396.272456
7123,130.3,5.0,1903.45
7124,0.0,0.0,503.6333333
7125,48.35,358.6,676.2666667
7126,0.0,0.0,337.1
7127,30.2,0.0,630.3266667
7128,177.88,0.0,311.6133333
7129,234.4333333,0.0,6743.39876
7130,380.4333333,0.0,1526.213333
7131,102.4,44.4,688.3142857
7132,149.2,0.0,272.0083333
7133,0.0,0.0,1153.54
7134,122.0,0.0,1096.876822
7135,382.3466667,21.6,1718.387778
7136,266.7,0.0,843.0166667
7137,504.3,0.0,7.0
7138,0.0,0.0,1012.2
7139,23.2,0.0,52.4
7140,82.6,0.0,1375.133333
7141,87.8,12.0,2016.564401
7143,250.8,270.6,1424.4
7144,170.8333333,0.0,1193.517172
7145,256.1,99.7,417.4
7146,312.8,4.0,2374.966713
7147,259.1833333,0.0,784.7342857
7148,301.0777778,0.0,1538.056725
7149,106.3,0.0,2331.15
7150,116.2,0.0,1057.033333
7151,39.4,0.0,2021.747727
7153,81.2,0.0,269.9018182
7154,41.3,0.0,55.9
7155,98.85,129.0,22.05
7156,30.7,0.0,1148.333333
7157,61.5,0.0,99.0
7158,0.0,0.0,562.1666667
7159,38.2,9.0,1290.5
7160,0.0,0.0,581.5
7161,831.6222222,0.0,845.2788889
7163,73.6,0.0,813.6016667
7164,0.0,0.0,59.2
7165,292.3,0.0,1953.537512
7166,25.6,0.0,1199.916667
7167,10.0,0.0,583.35
7168,335.8,0.0,910.41
7169,203.28,241.7,1975.125
7170,302.9,0.0,651.665
7171,20.2,0.0,2129.8
7172,0.0,0.0,1063.666667
7173,47.4,0.0,961.52
7174,61.4,0.0,779.6066667
7175,353.7,181.95,959.9
7176,105.2666667,0.0,655.6847619
7177,185.8,0.0,631.2766667
7178,35.1,0.0,6440.235256
7179,145.8833333,0.0,112.0833333
7180,116.8,0.0,170.4
7181,0.0,0.0,153.2
7182,174.75,123.0,773.2566667
7183,146.9,0.0,6707.54
7184,108.8,0.0,387.4
7185,0.0,0.0,631.4
7187,433.8,6.0,728.7
7188,29.2,0.0,75.6
7189,11.0,0.0,938.9333333
7190,95.6,0.0,337.1
7191,0.0,0.0,353.7866667
7192,0.0,0.0,67.0
7193,204.1,0.0,128.7
7194,32.33333333,0.0,374.6
7195,400.65,0.0,952.2833333
7196,118.55,0.0,1948.088333
7197,152.0,0.0,241.5833333
7198,257.0933333,39.4,3364.64045
7199,33.86666667,32.7,1759.686519
7200,0.0,0.0,476.3600939
7201,84.0,0.0,1720.422222
7202,9.0,0.0,1516.2
7203,14.2,0.0,2016.566667
7204,97.6,0.0,498.9
7205,47.4,0.0,238.2
7206,0.0,0.0,653.4
7207,158.3555639,177.8,4162.538005
7208,264.0,0.0,769.9
7209,0.0,0.0,1085.9
7210,0.0,269.6666667,518.85
7212,90.6,0.0,166.0
7213,0.0,0.0,291.2
7214,0.0,0.0,2064.766667
7215,10.1,0.0,256.1857143
7216,0.0,217.6,1690.489222
7217,0.0,0.0,436.1
7218,0.0,0.0,315.58
7219,0.0,0.0,1203.817143
7220,296.2,0.0,920.4
7221,55.4,0.0,949.6
7222,229.8,0.0,1083.716667
7223,34.26666667,21.2,2398.766667
7224,34.93333333,0.0,22.8
7225,294.2,108.9,1994.023778
7226,205.0,0.0,221.78
7227,280.3366667,0.0,337.8533333
7228,179.4533333,277.6333333,829.1871429
7229,0.0,0.0,146.4
7230,36.05,0.0,344.45
7231,46.4,0.0,25.2
7232,0.0,0.0,1001.3
7233,0.0,0.0,794.16
7234,260.1,0.0,341.6166667
7235,18.2,0.0,624.76
7236,198.99,28.2,2387.596667
7237,109.8,518.8,3987.386667
7238,0.0,0.0,157.0
7239,0.0,0.0,2159.4
7240,0.0,0.0,1558.529048
7241,407.57,0.0,2650.780526
7242,0.0,0.0,145.04
7243,0.0,0.0,687.3848485
7244,44.4,0.0,1926.701905
7245,14.2,26.2,25.2
7246,171.7333333,0.0,2087.64987
7247,145.98,0.0,646.1533333
7248,23.2,73.6,566.5666667
7249,66.4,0.0,641.4809524
7250,71.1,0.0,529.8
7251,0.0,0.0,980.5666667
7252,77.1,0.0,41.7
7253,117.8,0.0,586.1
7254,0.0,0.0,12.0
7255,112.8,0.0,375.8
7256,0.0,0.0,118.3
7257,36.2,0.0,166.7062706
7258,11.0,0.0,474.3066667
7259,187.7166667,11.0,277.35
7260,42.4,0.0,331.8914286
7261,135.0,0.0,1684.375
7262,106.8,0.0,470.8666667
7263,0.0,0.0,1348.45
7264,420.0666667,230.7,1251.6
7265,153.2,24.2,615.0666667
7268,265.0,0.0,616.2033333
7269,423.0,0.0,1203.533333
7270,0.0,0.0,309.3666667
7271,138.15,0.0,232.31
7272,0.0,0.0,318.0666667
7273,512.5805785,211.0,2362.724563
7274,6.0,0.0,501.7666667
7275,9.0,0.0,1889.25
7278,0.0,0.0,82.2
7279,0.0,0.0,320.25
7280,0.0,0.0,43.9
7281,144.8,96.2,1374.630952
7282,187.9,100.1,2107.033333
7283,56.89,0.0,1296.916144
7284,127.8,0.0,766.8238095
7285,352.3666667,0.0,605.6166667
7286,0.0,0.0,17.2
7287,36.3,11.0,3287.216667
7288,32.1,0.0,21.1
7290,118.7,0.0,89.5
7291,266.047619,985.4833333,11492.20838
7292,383.8,0.0,92.4
7293,91.0,232.8,9227.371429
7294,365.0333333,0.0,461.7333333
7295,98.4,0.0,156.3333333
7296,78.6,0.0,18.2
7297,13.0,0.0,2061.926508
7298,0.0,0.0,226.8
7299,0.0,0.0,116.6666667
7300,109.8,0.0,418.8233333
7301,5.0,31.7,104.25
7302,163.425,0.0,1077.511667
7303,0.0,0.0,1926.133333
7304,184.32,0.0,163.22
7305,13.1,0.0,5556.932698
7306,132.4,0.0,296.3
7307,39.48,0.0,549.78
7308,211.0333333,173.2333333,1340.676667
7309,51.8,0.0,864.0071429
7310,309.6333333,45.8,2230.986667
7311,67.4,0.0,590.5533333
7312,28.2,0.0,0.0
7313,15.2,13.0,1706.119697
7314,46.8,0.0,743.2666667
7315,584.2,0.0,2693.963452
7316,356.7464198,1109.533333,6847.936896
7317,32.2,0.0,222.5
7318,0.0,0.0,123.3
7320,604.73,0.0,1276.843158
7321,464.5,0.0,635.7238095
7322,240.9,201.4,9437.769068
7323,32.2,0.0,876.4285714
7324,102.5,0.0,351.0333333
7325,16.2,0.0,1369.7
7326,77.6,0.0,8.0
7327,150.6,0.0,2554.562381
7328,94.0,44.2,1430.208205
7329,4.333333333,0.0,14.33333333
7330,72.57333333,208.6,1091.323333
7331,85.6,0.0,5.0
7332,233.6224044,0.0,1941.066667
7333,0.0,0.0,190.6
7334,0.0,0.0,1161.9
7335,102.6,0.0,2633.4
7336,109.6,3.0,1980.266667
7337,6.0,0.0,1496.466667
7338,0.0,0.0,344.1714286
7339,35.4,0.0,937.8075758
7340,46.3,0.0,22.83333333
7341,611.0333333,13.0,1719.375714
7342,95.1,116.8,1696.567619
7343,0.0,0.0,445.9
7344,50.9,0.0,2686.402922
7345,0.0,0.0,852.2
7346,81.6,0.0,2017.520714
7347,0.0,0.0,1978.7
7348,43.4,16.2,1279.806667
7349,0.0,0.0,65.4
7350,74.6,43.4,1207.653333
7351,822.7666667,0.0,1229.466667
7352,71.6,0.0,286.7
7353,0.0,0.0,71.6
7354,664.0866667,18.5,1494.053333
7355,19.2,0.0,443.8333333
7356,34.4,0.0,189.4333333
7357,0.0,0.0,817.9590698
7358,54.4,505.6,838.15
7359,0.0,80.0,3835.564121
7360,13.0,0.0,611.94
7362,126.3333333,0.0,401.0133333
7363,869.1666667,28.2,2865.817778
7364,524.9333333,30.66666667,1157.444833
7365,44.22857143,0.0,311.79
7366,0.0,0.0,238.9333333
7367,105.2,0.0,830.9366667
7368,0.0,0.0,27.2
7369,0.0,0.0,2195.580952
7370,17.0,0.0,2026.2
7371,66.4,41.2,4031.561667
7372,466.6166667,81.4,1220.175
7373,63.0,0.0,14.6
7374,93.9,0.0,323.3740476
7375,79.6,0.0,433.36
7376,159.2,0.0,526.5
7377,34.4,0.0,379.6166667
7378,825.9400176,120.8,2110.422354
7379,49.75,0.0,547.4007937
7380,0.0,12.0,330.0
7381,19.6,0.0,1089.5
7382,54.8,0.0,20.25714286
7383,92.93333333,0.0,2063.642844
7384,246.8,0.0,175.7666667
7385,263.46,145.0,1683.744444
7387,0.0,0.0,4006.352857
7388,551.7944444,124.2,5579.315873
7389,56.4,0.0,3166.333333
7390,90.1,0.0,643.05
7391,62.9,482.4,128.5
7392,128.8095238,41.6,1584.770476
7393,148.9,0.0,692.22
7394,94.6,108.8,1157.783333
7395,90.6,0.0,384.8
7396,71.2,0.0,178.8
7397,45.7,0.0,94.6
7398,164.4666667,0.0,26.7
7399,352.2333333,0.0,2268.900677
